Beat Strength,Zero Crossing Rate,Note Density,Chroma Features,Pitch Class Distribution,Harmonic-to-Noise Ratio,Pitch Variation,Spectral Centroid,Spectral Bandwidth,Spectral Contrast,RMS Energy,Dynamic Range,Crescendo Detection,Transient Strength,Silence Ratio,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Score
1.149827895,0.201373773,4.682051282,0.401991722,0.4951086,-2.11E-06,162.9425297,2353.390705,2050.762131,17.17322772,0.091262349,0.263653751,0.076629149,1.149827895,0.001561058,-110.4177005,67.26245742,4.851923369,8.853067519,-0.444457365,1.802672215,-1.296615389,1.257930188,2.692701379,0.373862797,0.178639354,-1.454010044,-1.89573171,23.138
1.200353469,0.209823041,5.458928571,0.419779466,0.47149182,-2.45E-05,167.6513288,2513.314158,2153.02121,17.47460943,0.067668596,0.183826727,0.042413639,1.200353469,0.00088275,-134.1002403,56.5573175,4.599654821,5.270923061,-0.364655836,1.220194222,0.830777942,-0.126899319,1.111451154,0.742330031,0.151703548,0.038529769,0.663414976,23.25
1.056741234,0.225684462,3.830816171,0.399490632,0.451116522,-6.75E-06,150.1745254,2643.567562,2198.114899,17.57958746,0.075749074,0.182991915,0.04950977,1.056741234,0.003640727,-104.847131,50.92853443,5.6082208,12.20747288,5.377106586,1.204908626,0.075368878,0.730019503,1.189525318,0.726922231,0.505352901,-0.085236003,-0.890578362,24.275
1.187705765,0.141179598,4.04743083,0.386899723,0.499680335,-1.64E-07,142.9206436,1935.71488,1915.788834,17.46650598,0.020575726,0.065818342,0.022715674,1.187705765,0.006093458,-286.7296664,86.42664082,-2.930732586,1.10230471,-2.626706807,-5.301250423,-4.728595613,-5.356855772,-2.805803111,-3.784976264,-3.619095064,-4.954219955,-4.050093109,24.388
1.170009347,0.191466051,4.092,0.410808738,0.492451648,-1.67E-05,171.1013266,2294.775858,2029.293371,17.16382592,0.062838943,0.177778553,0.054299829,1.170009347,0.00071775,-146.7964774,65.50863892,-0.630664802,10.25230022,0.06374946,0.964444294,0.363400599,2.125913214,2.557390261,0.750623922,0.198103319,-0.847728564,-0.909730767,24.125
1.256035996,0.099919288,4.240277778,0.387529963,0.504895833,1.07E-07,100.3243216,1616.681142,1843.063783,17.47776517,0.031346018,0.081115093,0.027845559,1.256035996,0.000513715,-255.0274717,99.31079167,15.31227036,16.81553696,-8.12323677,9.287818638,4.807239826,-5.637941075,6.772851717,-2.521897677,-0.142502385,-6.603529533,-1.335274955,24.95
1.153642236,0.092706249,3.886904762,0.382367725,0.45251372,-3.77E-06,124.6304081,1477.312425,1745.17556,18.03048012,0.023013381,0.057083839,0.015471616,1.153642236,0.000758482,-305.6180493,108.002163,15.14645713,15.75093335,-6.290314693,5.201375193,2.377766433,-3.276087404,5.34868425,-1.873929921,1.148605371,-4.893522954,1.367347303,25.5
1.162532288,0.098154755,4.546666667,0.343120779,0.455696132,-2.59E-07,102.2701051,1544.093799,1782.368508,18.18888595,0.031309069,0.068675846,0.017870666,1.162532288,0.000383583,-254.4540268,106.9064592,18.69965788,11.26209964,-14.78215532,5.946794088,-3.552296034,-9.098753176,0.881613885,-5.121449447,-0.186207582,-6.680788398,0.71493877,25.463
1.213484952,0.097926023,4.049333333,0.38473521,0.474587579,-2.00E-07,106.8803937,1531.312854,1765.482115,18.02962502,0.025111425,0.065683279,0.01905005,1.213484952,0.000630083,-272.9392332,107.1593162,13.41254054,14.42857888,-7.12439616,6.833126532,1.598127361,-4.349947015,7.508654572,-1.329972405,3.391837458,-5.15691585,1.78075409,25.65
1.160119587,0.115555362,4.153623188,0.410611403,0.465230983,9.30E-07,120.3809577,1978.557879,2230.33139,17.17842473,0.043909462,0.168854969,0.064359951,1.160119587,0.003490308,-257.4950417,86.46684939,37.28459143,5.558301087,19.09212913,8.982694743,11.54709788,5.135761762,6.637493643,3.262586378,3.121574476,-0.263965287,0.703211816,25.45
1.158343974,0.106116337,4.355333333,0.343335715,0.463191578,4.30E-07,130.668178,1499.825492,1664.54362,18.27739306,0.01371259,0.038139909,0.011574953,1.158343974,0.001123542,-355.669144,111.7413424,8.219860552,9.431640992,-8.325176356,1.216198826,-0.887123144,-7.50076723,1.982355878,-4.464844353,-0.9046248,-7.137403228,-0.47978434,25.963
1.271490415,0.109476202,4.168599034,0.381917378,0.435709381,-6.62E-08,96.45422432,1727.56627,1875.038033,19.07238214,0.071725944,0.184479079,0.063825182,1.271490415,0.000361775,-178.8504677,85.55373946,23.20959291,34.77746146,-4.954663643,10.08527506,-3.488279436,-5.775621183,5.136296261,-3.927356945,4.222485754,-0.937705883,2.365344173,26.313
1.14836543,0.268331917,4.020833333,0.407734397,0.49715016,2.17E-06,185.2530512,2848.814421,2254.264876,17.32757003,0.02812091,0.1472692,0.04263095,1.14836543,0.001410937,-248.0696492,49.97153433,8.619735354,-1.288578586,-6.816416713,1.139787108,0.449606976,-7.718702464,2.214856676,-4.843354729,-0.374585325,-7.365003587,-0.991035056,26.875
1.3415148,0.129290787,4.20969697,0.39038005,0.500177285,-5.85E-08,108.3576036,1799.858827,1882.95314,18.43278845,0.078580974,0.234138245,0.073376728,1.3415148,0.000222481,-144.7642536,92.76006386,2.060519118,2.758419434,2.148545753,-0.442364998,-1.628629165,-4.870287577,-4.121256156,-1.962380405,-5.714582323,-6.352248025,-4.991821609,27.575
1.111274779,0.137108184,4.06025641,0.382817263,0.484775995,-2.65E-07,182.9479255,1813.125078,1812.726312,18.02458167,0.022400039,0.072582591,0.023147633,1.111274779,0.001207984,-286.5157895,88.41829992,-5.822388296,7.958368304,-1.602557255,1.234947308,-2.346463863,-0.85435005,1.75145044,-0.617860886,-1.600218476,-3.795791407,-2.140275249,27.063
1.199324728,0.12506618,4.515151515,0.410227343,0.529423329,4.96E-07,134.7601864,1783.932285,1891.171953,17.56854496,0.085388185,0.24119483,0.07824115,1.199324728,0.000207452,-141.9161866,93.528916,8.331739515,9.194351581,4.770729748,3.100567061,0.902239153,0.479661618,1.523035746,-1.170676416,-2.022719729,-3.39483451,-2.841571777,28.163
1.238759587,0.166008047,4.342318841,0.43169043,0.475791993,1.09E-05,183.515573,2271.306061,2094.12302,16.8954082,0.069746477,0.244539098,0.085616064,1.238759587,0.000415725,-157.7892024,63.95523678,3.108986211,13.31678203,5.330637842,4.240698748,6.402553467,3.393466486,5.587480099,4.181054406,1.402663618,1.104217674,0.225366131,27.813
1.075436026,0.179167948,4.09752381,0.398134566,0.43643212,-7.74E-06,183.5660417,2199.134652,1981.43886,17.58563005,0.050881689,0.137039983,0.037128234,1.075436026,0.000506452,-184.9531061,73.1233116,7.679288736,12.78857456,2.532010821,2.21079808,1.693152552,0.530136395,1.594415877,-0.511534813,-0.010588551,-1.747618393,-0.24104033,27.9
1.173653643,0.126056948,3.99058642,0.357435169,0.471703598,2.68E-07,195.9791527,1719.328678,1737.961914,18.19843031,0.084062119,0.192081702,0.052834936,1.173653643,0.000178848,-149.1145318,95.46815974,-10.2653834,-2.39386758,-4.683801267,4.232577512,-1.149550933,-2.880225693,-1.786561027,-5.720615263,-5.865986239,-6.574628278,-6.279752815,28.413
1.08115326,0.117442966,3.472,0.378189265,0.473992057,-1.79E-06,96.22212196,2018.429622,2281.082007,17.28158623,0.066567329,0.183159367,0.058826509,1.08115326,0.0351555,-231.9489218,80.89532572,45.15645112,11.54904177,11.01037212,6.844585666,12.68292174,-1.615790381,5.908111336,-0.682990566,5.209103021,-5.086393994,2.424988884,29.138
1.190538574,0.239954962,4.191666667,0.421448972,0.51067175,2.14E-06,213.8313931,2718.263311,2240.43486,16.93915049,0.088520698,0.245710789,0.066444777,1.190538574,0.001108594,-107.9724839,54.25821813,12.34572963,6.182654537,-7.756551581,1.434231227,2.098046378,-5.750970469,2.61805529,-3.169931277,-1.718513385,-5.720467575,-0.770125711,29.275
1.135539521,0.125046412,4.162087912,0.347375227,0.430262658,2.17E-07,120.0196543,1833.366507,1921.24061,18.24116037,0.036730346,0.090534916,0.02434372,1.135539521,0.000298329,-216.0982431,93.54355204,3.666924214,2.844317093,1.706468657,-3.44616616,-2.508798587,-7.606237472,-5.37226069,0.614545375,-1.721421923,-4.201495453,-1.337976588,29.133
1.171665698,0.180223255,4.490123457,0.410777963,0.499887071,-5.01E-08,166.5334471,2306.591595,2119.45337,17.4696403,0.080594799,0.248706133,0.070493754,1.171665698,0.000236111,-135.1519637,70.2018883,4.232579717,6.297539771,7.187470885,0.434900643,3.271914512,-1.264309768,1.085498256,1.429329314,-0.828870374,-2.223525535,-2.5686242,29.2
1.161341437,0.158155598,4.081755424,0.399329885,0.441518812,-2.75E-06,112.7049422,2132.969207,2052.938419,17.76776407,0.075790392,0.228164349,0.053054561,1.161341437,0.000927989,-164.5244891,80.59928123,8.730288346,4.411032845,4.223555225,-1.777054756,2.826615073,-0.627452682,0.039816637,-1.28965669,-2.434094392,-2.82822615,-0.827284142,22.125
1.132313052,0.197172981,4.339197531,0.409127518,0.502040594,1.79E-06,162.6421324,2390.346733,2156.371442,17.55430236,0.077543746,0.228406508,0.060102753,1.132313052,0.000232234,-143.7127891,67.19941163,10.1164847,6.864906206,0.471400869,-0.048624202,5.429292134,-5.578315736,-4.590113074,-0.751425121,-2.60895768,-1.683100961,2.147740659,22.375
1.160774798,0.153298629,3.422843823,0.362493868,0.472283109,-2.07E-07,151.3171077,2033.288806,1957.858165,17.99035323,0.030352499,0.094756383,0.026835213,1.160774798,0.003292716,-249.6618588,81.23140065,-2.504472292,-0.895478278,-2.095719847,-5.268752465,-4.04103563,-5.234380761,-3.079442298,-4.351716342,-3.785338367,-5.746395165,-4.426658738,22.525
1.16491124,0.160539559,4.551851852,0.420364755,0.475646014,1.08E-06,167.7250494,2137.391549,2058.039468,17.52453443,0.078673189,0.201119731,0.059671363,1.16491124,0.000211034,-151.8801375,75.8016913,6.259710215,8.250692695,6.328731992,2.266053848,2.960465407,0.349580839,3.17642976,0.803245311,1.066453136,-2.370582768,-0.675261084,23.35
1.203311419,0.16239538,4.67352381,0.376036404,0.470660944,-8.47E-08,150.1538403,2180.301646,2065.847166,17.70354617,0.075539098,0.268466286,0.064154142,1.203311419,0.000263524,-154.9235271,73.96689176,0.249115896,5.237122451,4.685555545,-4.299757363,2.489913801,-3.163444392,-1.038161852,0.767183977,-3.823308259,-4.820859394,-2.887848438,23.525
1.188150306,0.179464853,5.038995726,0.399947883,0.488258558,1.83E-06,136.3521367,2356.673434,2184.23172,17.18858603,0.069655773,0.19285765,0.052357738,1.188150306,0.000606223,-140.312907,69.9292395,8.45142749,2.774640928,1.39488439,-3.067638473,0.30532643,-3.263140855,0.061048088,-0.439625501,-3.254757427,-4.406644465,-3.197780384,24.375
1.251229508,0.202473109,4.445074224,0.369804165,0.472418151,2.31E-06,186.8540016,2486.69131,2174.769102,17.5532264,0.092512549,0.29795821,0.076119972,1.251229508,0.002230731,-122.1030339,61.91898442,4.32210625,1.671422392,-0.255617378,-4.360270195,-2.80528921,-5.033070273,-2.223867398,-4.40744801,-3.050151178,-5.036860086,-4.725982669,24.1
1.166182017,0.182570208,4.000549451,0.410826557,0.492209475,1.25E-06,144.4602987,2298.168969,2095.863509,17.07093736,0.077471907,0.224136523,0.064013879,1.166182017,0.000253159,-133.8081067,73.23800858,4.255167512,2.89467381,4.076421383,-2.825405828,0.711202123,-2.48308122,-0.146648656,-2.119579008,-1.972513935,-3.558853911,-2.461851385,25.05
1.227502937,0.249902888,4.15,0.421758903,0.498971006,1.19E-06,200.8981073,2831.319923,2260.558895,17.1274023,0.111057556,0.280161161,0.083736868,1.227502937,0.000238702,-78.63565745,45.09991842,5.022526898,5.244269877,-0.917533985,-0.182309658,1.598096236,-4.744933154,2.790965428,-0.31431061,-0.533636373,-1.538506886,0.98931036,25.175
1.20759325,0.136609631,4.547101449,0.39565138,0.495780978,-1.23E-05,170.6594555,1813.44707,1830.782393,18.01204085,0.05556341,0.153187658,0.042892241,1.20759325,0.000466033,-177.5239887,88.56798765,-1.685642649,9.885823217,-3.411275633,-0.403234775,-2.01989783,-1.045326007,1.381465731,0.440510484,-0.868551676,-2.327363342,-1.033640622,25.6
1.204278933,0.123595629,4.263888889,0.388168211,0.448241885,-7.18E-06,166.5618285,1808.164011,1890.875633,18.36010869,0.044071606,0.12301152,0.035157095,1.204278933,0.000534635,-212.4776343,87.7974955,5.484014136,13.50482158,2.592310786,1.652928156,-0.789367212,2.246360867,2.939631192,2.00554863,-0.502414328,-0.710413515,-0.65762763,25.5
1.22971299,0.130345248,4.401666667,0.381895468,0.507725781,-6.43E-06,155.7348547,1837.225583,1912.58511,18.03980345,0.034280019,0.115637354,0.028037122,1.22971299,0.000613021,-228.539828,88.17672765,4.634765049,9.018392665,0.364388933,-0.377480474,-2.502390129,-1.524760216,-0.207371152,-0.76385917,-1.20116166,-3.84748764,-1.237456349,25.8
1.303449117,0.116387082,4.909325397,0.368891625,0.468327898,-5.07E-06,186.788259,1656.870691,1752.427866,18.09040381,0.035493926,0.110564914,0.028387819,1.303449117,0.000570957,-231.9791215,98.01245421,-4.823342285,7.30998907,-1.379624918,-2.146188708,-2.360903405,-0.696642416,0.742765889,0.473668879,-1.140820242,-1.346885273,0.516140012,25.875
1.165708972,0.136379528,3.7,0.398861683,0.505804093,-6.60E-08,172.6242366,1903.824294,1920.309888,17.28899077,0.031084809,0.114712835,0.039852752,1.165708972,0.021492,-241.718216,87.53679372,2.072705124,2.305121068,-1.21924015,-3.871603336,-2.567924859,-4.473910254,-1.368576684,-2.914608965,-4.49647287,-5.716479572,-4.348400714,26.325
1.261590123,0.122678584,4.721759259,0.398087757,0.52499054,-7.26E-06,152.3374425,1757.478019,1862.023076,17.85689966,0.037961403,0.106686132,0.030959432,1.261590123,0.000588802,-223.5978,91.43013025,1.428203587,12.215376,1.708748382,-0.683323763,0.483107283,0.403287815,1.530201667,3.23521389,-0.850554035,-0.20866807,-0.635148517,27.275
1.199914632,0.102545843,3.874761905,0.375054158,0.486005982,-4.42E-06,166.4258998,1551.696065,1751.668058,17.88723552,0.032163876,0.097221188,0.028032851,1.199914632,0.000564518,-271.6292008,100.8825075,8.18303882,15.98100056,3.11450601,2.140714464,-0.454471511,-1.649960281,0.568045662,0.200607779,-2.477673813,-2.858332248,-0.621907394,27.4
1.265577192,0.121116238,3.980952381,0.385886042,0.43081367,-3.25E-06,111.3379608,1759.079047,1882.157361,18.57116743,0.045583059,0.123947763,0.039999569,1.265577192,0.000452517,-213.1379935,90.47190921,11.19527899,14.41257852,2.547195225,4.564457279,0.707176365,0.615263147,3.172214902,2.689038216,-0.338001332,-1.635049668,1.562965985,27.325
1.315957296,0.1084215,3.936231884,0.399671782,0.525485198,-7.60E-06,137.2803024,1611.823299,1773.949083,17.79800787,0.040796026,0.116661725,0.035569556,1.315957296,0.000557699,-227.800768,99.12640448,1.346799832,13.0091267,2.908265773,1.280124834,0.72155802,0.888138676,2.413959326,3.485289427,1.043826524,0.361589558,0.273094698,27.4
1.153446865,0.127122034,3.734782609,0.378062188,0.48458733,-1.24E-05,165.6895958,1727.432766,1788.557066,17.89612446,0.043811298,0.13898881,0.041496819,1.153446865,0.000352899,-208.4341252,94.9158977,-4.434439135,8.505676191,-0.005568982,0.731902247,-0.021646159,0.222445246,0.656532158,1.700724734,-0.318095775,-0.282379959,0.122755415,27.8
1.219850693,0.124822933,4.158333333,0.378825577,0.512863457,-2.31E-05,177.6411347,1753.640336,1833.371326,17.70001425,0.038716528,0.104800744,0.026440202,1.219850693,0.000447545,-221.04154,92.90114721,2.778817571,12.54937921,1.989250282,0.898558497,0.969511704,1.137443223,2.080679809,1.391816865,-1.302344784,-1.432407678,-0.251588747,28.588
1.193593482,0.106288897,4.073076923,0.377106747,0.464322708,-6.64E-06,144.5295266,1541.827891,1685.236457,17.65963971,0.038830107,0.12039968,0.033013519,1.193593482,0.00038734,-245.0355731,105.5063589,3.12208897,15.94902535,1.367591955,0.290796449,-0.556464812,-0.833633663,1.678427351,0.326737773,-0.915896427,-2.201311167,-1.392248538,28.775
1.189115071,0.106020107,4.10308642,0.373739751,0.490595558,-2.13E-06,110.0875052,1608.542078,1790.538046,17.37443859,0.032286516,0.086805458,0.029931727,1.189115071,0.000372569,-243.0867726,102.2179363,6.723063716,12.92903,1.667152896,0.326183146,-1.836423583,-0.99969183,-0.227319097,0.630056938,-1.769082826,-3.152774845,-0.928430464,28.625
1.168758444,0.109579765,3.991358025,0.406242437,0.484002376,-4.76E-06,172.1024311,1607.712974,1731.541631,17.20372308,0.044946524,0.140425293,0.043467247,1.168758444,0.000402681,-221.9360893,102.4259485,-1.088903117,11.55723754,-0.57366633,-0.493935935,-0.746157451,0.55035237,1.31817663,1.553056022,-0.442855092,-0.726310428,0.682678899,29.075
1.109756414,0.117584606,3.863690476,0.365415505,0.461971759,-2.37E-05,129.9086603,1630.050446,1706.844559,18.23961679,0.043039824,0.126469109,0.034897129,1.109756414,0.000422042,-218.2876014,99.285042,-4.113271625,9.57057533,-2.630263593,-1.37693754,-3.025747928,-3.486277752,-0.521162655,-0.604208773,-2.602713334,-2.956622933,-1.089711173,29.125
1.207209677,0.143108335,3.95,0.383938078,0.50050218,-2.28E-07,187.5406524,1926.197562,1887.882451,17.78112651,0.024020354,0.087357464,0.032409945,1.207209677,0.007977804,-280.5861602,87.2747095,-4.486481831,0.773214343,-0.840344576,-2.848332736,-2.906197755,-5.442264075,-2.173037522,-3.6017233,-4.093220006,-5.180601108,-2.771621096,29.275
